col0,Unique,Zone,State,City,SO/ASE Emp Code,SO/ASE Name,Chain Name,Store Type,DC Code,DC Name,Internal Code,Site Code,Site Name,Article,Article_1,EAN,Chain Article Description,Net Weight,Description as per Fountain,Brand,Category,Sub_category,Range,MRP,Sales Qty,MRP Sales Value,NSV,Per pc,With Tax,L,Revised Month,Month,Year,PPT Category,MRP 2,M-Value,MRP In Lac
,Trends 8035,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,8035.0,8035 - Gurgaon Ambience Mal,494418135,494418135,8906148701125.0,DrSheths KesarKojicAcdSunscreenSpf50 80g,80.0,Dr. Sheth's Kesar & Kojic Acid Sunscreen - 80 gm,Dr. Sheth's,Face,Sun Care,Kesar & Kojic Acid,699.0,1.0,699.0,0.004324322033898305,,,0.27,46143.0,May,2026.0,,699.0,699.0,699.0
,Trends 8035,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,8035.0,8035 - Gurgaon Ambience Mal,494418130,494418130,8904417312171.0,Mamaearth BeetrootDailyGlowFaceCream 80g,80.0,Beetroot Daily Glow face Cream 80 g,Mamaearth,Face,Face Cream,Beetroot,249.0,1.0,249.0,0.0014771186440677966,,,0.3,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends 8035,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,8035.0,8035 - Gurgaon Ambience Mal,493682154,493682154,8906087776024.0,THE DERMA CO 1 PERCEACE MOISTURIZER 50gm,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 8035,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,8035.0,8035 - Gurgaon Ambience Mal,493682166,493682166,8906087774624.0,THE DERMA CO 2 PERCEUTIN FACE SERUM 30ml,30.0,2% Alpha Arbutin Face Serum,The Derma Co.,Face,Face Serum,Arbutin,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8045,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,8045.0,8045 - Bangalore Mantri Mal,494396864,494396864,8904417311532.0,Aqualogica ID Sunscreen SPF 50 PA 80gm,80.0,AQ illuminate+ Dewy Sunscreen Gel SPF 50+ PA+++++ 80g,Aqualogica,Face,Sun Care,Illuminate+,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends 8045,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,8045.0,8045 - Bangalore Mantri Mal,493682172,493682172,8906087776604.0,THE DERMA CO 2 PERCECID FACE SERUM 100gm,30.0,2%Ã¯Â¿Â½Kojic Acid Face Serum,The Derma Co.,Face,Face Serum,Kojic Acid,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends 8080,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8080.0,8080 - Mumbai Bandra HillRd,494262490,494262490,8906087775058.0,The Derma Co 10 Niacinamide Serum 10ml,10.0,The Derma Co 10% Niacinamide Serum 10 ml,The Derma Co.,Face,Face Serum,Niacinamide,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends 8080,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8080.0,8080 - Mumbai Bandra HillRd,493682137,493682137,8906087772019.0,THE DERMA 3 PERCENT AILY FACE WASH 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 8094,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8094.0,8094 - Bhubneswr Janpath,493655220,493655220,8906087778462.0,AQUALOGICA  GWDY SS PPYVTC SPF50 50GCBD,50.0,AQ Glow+ Dewy Gel Sunscreen 50g with 2% C Hylauron + Papaya,Aqualogica,Face,Sun Care,Glow+,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 8094,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8094.0,8094 - Bhubneswr Janpath,494410785,494410785,8904417311662.0,TheDermaCo Long Lasting Sunscreen 50g,50.0,1% Hyaluronic Long Lasting Sunscreen 50 g,The Derma Co.,Face,Sun Care,Hyaluronic Acid,649.0,1.0,649.0,0.004015,,,0.27,46143.0,May,2026.0,,649.0,649.0,649.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,494431967,494431967,8904417313253.0,AqualogicaRperfumBodymistSwtsumrkis150ml,150.0,Refresh+ Perfume Body Mist- Sweet summer kiss 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,493655228,493655228,8906087779872.0,AQUALOGICA  GW OFR MSTR  PPYVTC 100GCBD,100.0,Glow+ Oil Free Moisturizer 100ml,Aqualogica,Face,Moisturisers,Glow+,399.0,1.0,399.0,0.0024683898305084746,,,0.27,46143.0,May,2026.0,,399.0,399.0,399.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,493843354,493843354,8904417306255.0,Aqualogica Detan Dewy Sunscreen 50g,50.0,AQ Detan + Dewy Sunscreen Gel SPF 50+ PA+++++ 50g,Aqualogica,Face,Sun Care,Detan+,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,491938287,491938287,8906087772859.0,MAMAEARTH VT-C&TRM DLY GLW FW 100ML TUBE,100.0,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,Mamaearth,Face,Face Cleanser,Vitamin C,285.0,1.0,285.0,0.001690677966101695,,,0.3,46143.0,May,2026.0,,285.0,285.0,285.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,494261525,494261525,8904417307269.0,The Derma Co. 1 Hyal Acne prone Skin 30g,30.0,1% Hyaluronic Sunscreen Aqua Gel 30g,The Derma Co.,Face,Sun Care,Hyaluronic Acid,299.0,1.0,299.0,0.0018497457627118644,,,0.27,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,493682189,493682189,8906087778561.0,THE DERMA CO 5 PERCEACE MOISTURIZER 50gm,50.0,The Derma Co. 5% Cica-Glow Daily Face Moisturizer 50ml,The Derma Co.,Face,Moisturisers,Cica,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,494261518,494261518,8904417307139.0,The Derma Co. 2 Koji Pigmentation 10ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,1.0,299.0,0.0018497457627118644,,,0.27,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,493725535,493725535,8904417306163.0,THE DERMA CO CCINAM NIACINAMIDE PA 50GM,50.0,C-Cinamide R Sunscreen AquaGel 50g,The Derma Co.,Face,Sun Care,C-Cinamide,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,493682168,493682168,8906087778547.0,THE DERMA CO 2 CICAGLOW FACE WASH 100ml,100.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,The Derma Co.,Face,Face Cleanser,Cica,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 8107,South 1,Tamil Nadu,Chennai,,,Trends ,Non Brand Counter,,,,8107.0,8107 - Chennai Chrompet,494261508,494261508,8904417306576.0,The Derma Co. Sali C 2 Niacinamide 100ml,80.0,Sali-Cinamide Anti-Acne Face Wash,The Derma Co.,Face,Face Cleanser,Sali-Cinamide,249.0,2.0,498.0,0.0030808474576271188,,,0.27,46143.0,May,2026.0,,249.0,498.0,996.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,494418132,494418132,8904417314014.0,Aqualogica IllumnteHydraGelMosturzr 200g,200.0,Illuminate+ Hydra Gel Moisturizer 200g,Aqualogica,Face,Moisturisers,Illuminate+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,493695852,493695852,8906087779032.0,MAMAEARTH RICE FACE WASH 100ML,100.0,Rice Face Wash 100 ml,Mamaearth,Face,Face Cleanser,Rice,285.0,1.0,285.0,0.001690677966101695,,,0.3,46143.0,May,2026.0,,285.0,285.0,285.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,493682171,493682171,8906087772064.0,THE DERMA CO 2 PERCEOJIC ACID CREAM 30gm,30.0,2% Kojic Acid Cream 30gm,The Derma Co.,Face,Cream,Kojic Acid,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,494497546,494497546,8904417316919.0,TDc 5NiaCeramide Deep Msturzng Crem 100g,100.0,TDC 5% Nia- Ceramide Deep Moisturizing Cream,The Derma Co.,Face,Cream,Nia-Ceramide,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,493682166,493682166,8906087774624.0,THE DERMA CO 2 PERCEUTIN FACE SERUM 30ml,30.0,2% Alpha Arbutin Face Serum,The Derma Co.,Face,Face Serum,Arbutin,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,493725538,493725538,8904417306231.0,THE DERMA CO 1 HYALHTACNEPRONE SKIN 80G,80.0,1% Hyaluronic Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,Hyaluronic Acid,699.0,2.0,1398.0,0.00864864406779661,,,0.27,46143.0,May,2026.0,,699.0,1398.0,2796.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,494410786,494410786,8904417311907.0,TheDermaCo PoreMinimizPrim Sunscreen 80g,80.0,TDC Pore Minimizing Sunscreen Gel_80g,The Derma Co.,Face,Sun Care,Niacinamide,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends 8114,South 1,Tamil Nadu,Coimbatore,,,Trends ,Non Brand Counter,,,,8114.0,8114 - Coimbator Brokefield,493682137,493682137,8906087772019.0,THE DERMA 3 PERCENT AILY FACE WASH 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 8139,East,West Bengal,Kolkata,,,Trends ,Non Brand Counter,,,,8139.0,8139 - Kolkata DCN Mall,494411833,494411833,8904417312799.0,Skin Renew Peptide Hydrating Toner 00ml,100.0,SkinRenew Peptide Hydrating Toner,The Derma Co.,Face,Face Toner,SkinRenew,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends 8139,East,West Bengal,Kolkata,,,Trends ,Non Brand Counter,,,,8139.0,8139 - Kolkata DCN Mall,493682206,493682206,8906087772095.0,THE DERMA CO ULTRA ME SUNSCREEN GEL 50gm,50.0,Ultra Matte Sunscreen Gel 50gm,The Derma Co.,Face,Sun Care,Zinc,699.0,1.0,699.0,0.004324322033898305,,,0.27,46143.0,May,2026.0,,699.0,699.0,699.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,494431967,494431967,8904417313253.0,AqualogicaRperfumBodymistSwtsumrkis150ml,150.0,Refresh+ Perfume Body Mist- Sweet summer kiss 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,493655220,493655220,8906087778462.0,AQUALOGICA  GWDY SS PPYVTC SPF50 50GCBD,50.0,AQ Glow+ Dewy Gel Sunscreen 50g with 2% C Hylauron + Papaya,Aqualogica,Face,Sun Care,Glow+,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,493655241,493655241,8906087777090.0,AQUALOGICA  HYDY SS CCNHA SPF50 50GCBD,50.0,AQ Hydrate+ Dewy Sunscreen Gel SPF 50+ PA++++ 50g,Aqualogica,Face,Sun Care,Hydrate+,449.0,2.0,898.0,0.005555423728813559,,,0.27,46143.0,May,2026.0,,449.0,898.0,1796.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,493695703,493695703,8904417303445.0,MAMAEARTH 100 NATURAL LIP BALM - CHERRY,2.0,Cherry T 100%N L Balm 2 g (Blister Pack),Mamaearth,Face,Lip Balm,Cherry,299.0,2.0,598.0,0.0035474576271186443,,,0.3,46143.0,May,2026.0,,299.0,598.0,1196.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,494412358,494412358,8904417310030.0,Mamaearth BeetrtTintd Natural LipBalm 2g,2.0,ME Beetroot Tinted 100%Natural LipBalm2g,Mamaearth,Face,Lip Balm,Beetroot,299.0,1.0,299.0,0.0017737288135593221,,,0.3,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,493725535,493725535,8904417306163.0,THE DERMA CO CCINAM NIACINAMIDE PA 50GM,50.0,C-Cinamide R Sunscreen AquaGel 50g,The Derma Co.,Face,Sun Care,C-Cinamide,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8286,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,8286.0,8286 - Mumbai Viviana Thane,494261508,494261508,8904417306576.0,The Derma Co. Sali C 2 Niacinamide 100ml,80.0,Sali-Cinamide Anti-Acne Face Wash,The Derma Co.,Face,Face Cleanser,Sali-Cinamide,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,493655243,493655243,8906087779407.0,AQUALOGICA RNDC DW SS WTNCN SPF50 50GCBD,50.0,AQ Radiance+ Dewy Gel Sunscreen 50g with 2% Nia Hylauron + Watermelon,Aqualogica,Face,Sun Care,Radiance+,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,494261538,494261538,8904417308440.0,Aqualogica Illuminat Alpha Arbutin 100ml,100.0,AQ illuminate+ Hydra Smooth Face Wash 100ml with Wild Berries & Alpha Arbutin,Aqualogica,Face,Face Cleanser,Illuminate+,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,494497558,494497558,8904417317220.0,Aqualogica Rfrsh OB PerfumeBdyMist 150ml,150.0,Refresh+ Perfume Body Mist - Ocean Breeze 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,491938287,491938287,8906087772859.0,MAMAEARTH VT-C&TRM DLY GLW FW 100ML TUBE,100.0,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,Mamaearth,Face,Face Cleanser,Vitamin C,285.0,1.0,285.0,0.001690677966101695,,,0.3,46143.0,May,2026.0,,285.0,285.0,285.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,493695703,493695703,8904417303445.0,MAMAEARTH 100 NATURAL LIP BALM - CHERRY,2.0,Cherry T 100%N L Balm 2 g (Blister Pack),Mamaearth,Face,Lip Balm,Cherry,299.0,1.0,299.0,0.0017737288135593221,,,0.3,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,493682160,493682160,8906087772040.0,THE DERMA CO 10 PERCACINAMIDE SERUM 30ml,30.0,10% Niacinamide Serum 30ml,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends 8307,East,Odisha,Bhubaneswar,,,Trends ,Non Brand Counter,,,,8307.0,8307 - Bhubneswr Z Tower,494261502,494261502,8904417306248.0,The Derma Co. 1 Kojis Pigmentation 100ml,100.0,1% Kojic Acid Daily Face Wash,The Derma Co.,Face,Face Cleanser,Kojic Acid,329.0,1.0,329.0,0.002035338983050847,,,0.27,46143.0,May,2026.0,,329.0,329.0,329.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,493695699,493695699,8904417303407.0,MAMAEARTH 100 NATURAL LIP BALM - ROSE,2.0,Rose T 100% N Lip balm 2 g(Blister Pack),Mamaearth,Face,Lip Balm,Rose,299.0,1.0,299.0,0.0017737288135593221,,,0.3,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,493725504,493725504,8904417303131.0,THE DERMA CO PORE MA FOR OPEN PORES 50G,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,493682206,493682206,8906087772095.0,THE DERMA CO ULTRA ME SUNSCREEN GEL 50gm,50.0,Ultra Matte Sunscreen Gel 50gm,The Derma Co.,Face,Sun Care,Zinc,699.0,1.0,699.0,0.004324322033898305,,,0.27,46143.0,May,2026.0,,699.0,699.0,699.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,494497550,494497550,8904417316056.0,TDc 2 SAcid Gel FaceWash Wt WHazel 100ml,100.0,TDC 2% Salicylic Acid Gel Face Wash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,329.0,1.0,329.0,0.002035338983050847,,,0.27,46143.0,May,2026.0,,329.0,329.0,329.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,493682137,493682137,8906087772019.0,THE DERMA 3 PERCENT AILY FACE WASH 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,493682168,493682168,8906087778547.0,THE DERMA CO 2 CICAGLOW FACE WASH 100ml,100.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,The Derma Co.,Face,Face Cleanser,Cica,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends 9567,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,9567.0,9567 - Mumbai L&T Seawod Gr,494261502,494261502,8904417306248.0,The Derma Co. 1 Kojis Pigmentation 100ml,100.0,1% Kojic Acid Daily Face Wash,The Derma Co.,Face,Face Cleanser,Kojic Acid,329.0,1.0,329.0,0.002035338983050847,,,0.27,46143.0,May,2026.0,,329.0,329.0,329.0
,Trends TCR0,NORTH,Uttar Pradesh,Lucknow,,,Trends ,Non Brand Counter,,,,TCR0,TCR0 - Lucknow Bhoothnath,493860466,493860466,8906148700579.0,Dr Sheths Ceramide VitaminC Sunscreen80g,80.0,Ceramide & Vitamin C Sunscreen - 80 gm,Dr. Sheth's,Face,Sun Care,Ceramide & Vitamin C,699.0,1.0,699.0,0.004324322033898305,,,0.27,46143.0,May,2026.0,,699.0,699.0,699.0
,Trends TCR0,NORTH,Uttar Pradesh,Lucknow,,,Trends ,Non Brand Counter,,,,TCR0,TCR0 - Lucknow Bhoothnath,494418137,494418137,8904417312546.0,MAMAEARTH VTMC SKN ILLMNT FW 150ML TUBE,150.0,Vitamin C Face Wash 150 ml,Mamaearth,Face,Face Cleanser,Vitamin C,449.0,1.0,449.0,0.002663559322033898,,,0.3,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends TCR0,NORTH,Uttar Pradesh,Lucknow,,,Trends ,Non Brand Counter,,,,TCR0,TCR0 - Lucknow Bhoothnath,494261508,494261508,8904417306576.0,The Derma Co. Sali C 2 Niacinamide 100ml,80.0,Sali-Cinamide Anti-Acne Face Wash,The Derma Co.,Face,Face Cleanser,Sali-Cinamide,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends TE93,South 2,Telangana,Hyderabad,,,Trends ,Non Brand Counter,,,,TE93,TE93 - Hyderabad CapitalMal,494497462,494497462,8904417316377.0,Aqulgca 5BarirNRpr SNSCRNWtAvcadoN5EC80g,80.0,Barrier+ Repair Sunscreen 80g,Aqualogica,Face,Sun Care,Barrier+,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TE93,South 2,Telangana,Hyderabad,,,Trends ,Non Brand Counter,,,,TE93,TE93 - Hyderabad CapitalMal,491938306,491938306,8906087771982.0,MAMAEARTH BYE BYE DRK CRCL EYCRM 20GTUBE,20.0,Bye Bye Dark Circles Eye Cream with Cucumber & Peptides for Dark Circles Ã¯Â¿Â½ 20ml,Mamaearth,Face,Under Eye Care,Solution Oriented,399.0,1.0,399.0,0.0023669491525423725,,,0.3,46143.0,May,2026.0,,399.0,399.0,399.0
,Trends TIQ9,South 2,Telangana,Hyderabad,,,Trends ,Non Brand Counter,,,,TIQ9,TIQ9 - MPM Grand,493682172,493682172,8906087776604.0,THE DERMA CO 2 PERCECID FACE SERUM 100gm,30.0,2%Ã¯Â¿Â½Kojic Acid Face Serum,The Derma Co.,Face,Face Serum,Kojic Acid,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TIQ9,South 2,Telangana,Hyderabad,,,Trends ,Non Brand Counter,,,,TIQ9,TIQ9 - MPM Grand,493725484,493725484,8906087775690.0,THE DERMA CO 10 VITR SKIN RADIANCE 10ML,10.0,10% Vitamin C Face Serum 10 ml,The Derma Co.,Face,Face Serum,Vitamin C,299.0,1.0,299.0,0.0018497457627118644,,,0.27,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends TIQ9,South 2,Telangana,Hyderabad,,,Trends ,Non Brand Counter,,,,TIQ9,TIQ9 - MPM Grand,494261502,494261502,8904417306248.0,The Derma Co. 1 Kojis Pigmentation 100ml,100.0,1% Kojic Acid Daily Face Wash,The Derma Co.,Face,Face Cleanser,Kojic Acid,329.0,1.0,329.0,0.002035338983050847,,,0.27,46143.0,May,2026.0,,329.0,329.0,329.0
,Trends TSO6,WEST,Gujarat,Surat,,,Trends ,Non Brand Counter,,,,TSO6,TSO6 - RRL Trends Surat VIP,494261519,494261519,8904417307146.0,The Derma Co. 2 Salifor Active Acne 10ml,10.0,2% Salicylic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Salicylic Acid,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends TSO8,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,TSO8,TSO8 - Vasai Lakeshor,494431967,494431967,8904417313253.0,AqualogicaRperfumBodymistSwtsumrkis150ml,150.0,Refresh+ Perfume Body Mist- Sweet summer kiss 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends TSO8,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,TSO8,TSO8 - Vasai Lakeshor,493682160,493682160,8906087772040.0,THE DERMA CO 10 PERCACINAMIDE SERUM 30ml,30.0,10% Niacinamide Serum 30ml,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TSO8,WEST,Maharashtra,Mumbai,,,Trends ,Non Brand Counter,,,,TSO8,TSO8 - Vasai Lakeshor,493725484,493725484,8906087775690.0,THE DERMA CO 10 VITR SKIN RADIANCE 10ML,10.0,10% Vitamin C Face Serum 10 ml,The Derma Co.,Face,Face Serum,Vitamin C,299.0,1.0,299.0,0.0018497457627118644,,,0.27,46143.0,May,2026.0,,299.0,299.0,299.0
